job_id,head,relation,tail
3904718858,client service representative,requires,educating clients on general animal husbandry and non-medical pet care
3904718858,client service representative,requires,"managing medical records, charts, reports and correspondence"
3902785669,service technician,requires,heavy equipment service
3902785669,service technician,requires,diesel technology
3902785669,service technician,requires,acceptable attendance record
3889140703,lead risk management analyst,requires,financial impact analysis
3889140703,lead risk management analyst,requires,statistical analysis
3889140703,lead risk management analyst,requires,regulatory analysis
3889140703,lead risk management analyst,related_to,operational risk management
3889140703,lead risk management analyst,related_to,compliance risk management
3889140703,lead risk management analyst,related_to,regulatory risk management
3900973973,tax manager,requires,tax planning
3900973973,tax manager,requires,tax preparation
3900973973,tax manager,requires,knowledge of tax law and regulations
3900973973,tax manager,requires,excellent analytical and problem-solving skills
3900973973,tax manager,requires,ability to work accurately and efficiently
3900973973,tax manager,requires,proficiency in tax software and financial tools
3905865863,power systems technician,related_to,performing maintenance on customer equipment
3905865863,power systems technician,related_to,servicing customers with planned maintenance agreements
3905865863,power systems technician,related_to,generator troubleshooting
3900950964,phlebotomy,requires,excellent phlebotomy skills
3900950964,phlebotomy,related_to,geriatric
3900950964,phlebotomy,requires,phlebotomy certification
3901397254,engineer,requires,technical expertise
3901397254,engineer,requires,leadership skills
3901397254,engineer,related_to,safe human spaceflight
3901397254,engineer,related_to,manufacturing
3901953731,senior technical security supervisor,requires,technical security systems
3901953731,senior technical security supervisor,requires,factory internal video surveillance systems
3901953731,senior technical security supervisor,requires,access control systems
3901953731,senior technical security supervisor,requires,intrusion alarm systems
3901953731,senior technical security supervisor,requires,visitor registration systems
3901953731,senior technical security supervisor,requires,patrol systems
3901953731,senior technical security supervisor,requires,parking systems
3901953731,senior technical security supervisor,requires,emergency response equipment
3901953731,senior technical security supervisor,requires,repair and supervise troubleshooting
3901953731,senior technical security supervisor,requires,understanding how to repair and supervise troubleshooting
3901953731,senior technical security supervisor,requires,factory security facility management system
3905294367,senior patient experience representative,requires,customer service
3905294367,senior patient experience representative,requires,positive and effective customer service
